Title,ArtistName,Rank,Weeks,isNew
bodak yellow (money moves),cardi b,28,4,0
2u,david guetta featuring justin bieber,29,7,0
mi gente,j balvin & willy william featuring beyonce,30,4,0
slippery,migos featuring gucci mane,31,18,0
rake it up,yo gotti featuring nicki minaj,32,4,0
magnolia,playboi carti,33,13,0
numb,linkin park,34,33,0
issues,julia michaels,35,27,0
everyday we lit,yfn lucci featuring pnb rock,36,16,0
in the end,linkin park,37,39,0
praying,kesha,38,3,0
closer,the chainsmokers featuring halsey,39,52,0
back to you,louis tomlinson featuring bebe rexha & digital farm animals,40,1,1
fetish,selena gomez featuring gucci mane,41,3,0
malibu,miley cyrus,42,12,0
drowning,a boogie wit da hoodie featuring kodak black,43,17,0
in case you didn't know,brett young,44,25,0
heavy,linkin park featuring kiiara,45,18,0
love galore,sza featuring travis scott,46,7,0
the fighter,keith urban featuring carrie underwood,47,23,0
craving you,thomas rhett featuring maren morris,48,17,0
small town boy,dustin lynch,49,8,0
rolex,ayo & teo,50,24,0
whatever you need,meek mill featuring chris brown & ty dolla $ign,51,3,0
my girl,dylan scott,52,14,0
versace on the floor,bruno mars,53,7,0
bad liar,selena gomez,54,11,0
feel it still,portugal. the man,55,6,0
felices los 4,maluma,56,11,0
1-800-273-8255,logic featuring alessia cara & khalid,57,13,0
do i make you wanna,billy currington,58,7,0
dna.,kendrick lamar,59,15,0
drinkin' problem,midland,60,12,0
what's my name,china anne mcclain  thomas doherty & dylan playfair,61,1,1
it's a vibe,2 chainz featuring ty dolla $ign  trey songz & jhene aiko,62,7,0
what ifs,kane brown featuring lauren alaina,63,7,0
loyalty.,kendrick lamar featuring rihanna,64,15,0
butterfly effect,travis scott,65,9,0
no such thing as a broken heart,old dominion,66,9,0
flatliner,cole swindell,67,14,0
no promises,cheat codes featuring demi lovato,68,11,0
thunder,imagine dragons,69,13,0
you look good,lady antebellum,70,16,0
escapate conmigo,wisin featuring ozuna,71,7,0
most girls,hailee steinfeld,72,10,0
heartache on the dance floor,jon pardi,73,4,0
crew,goldlink featuring brent faiyaz & shy glizzy,74,5,0
love.,kendrick lamar featuring zacari,75,15,0
somebody else will,justin moore,76,8,0
issues,meek mill,77,1,1
privacy,chris brown,78,13,0
wins & losses,meek mill,79,1,1
passionfruit,drake,80,19,0
it's goin' down,descendants 2 cast,81,1,1
young dumb & broke,khalid,82,2,0
1942 flows,meek mill,83,1,1
first day out,tee grizzley,84,17,0
glorious,macklemore featuring skylar grey,85,3,0
swalla,jason derulo featuring nicki minaj & ty dolla $ign,86,19,0
yours if you want it,rascal flatts,87,10,0
4 am,2 chainz featuring travis scott,88,8,0
god  your mama  and me,florida georgia line featuring backstreet boys,89,18,0
down,fifth harmony featuring gucci mane,90,7,0
imitadora,romeo santos,91,1,1
subeme la radio,enrique iglesias featuring descemer bueno  zion & lennox or sean paul,92,8,0
it ain't my fault,brothers osborne,93,6,0
el amante,nicky jam,94,12,0
the story of o.j.,jay-z,95,3,0
we ball,meek mill featuring young thug,96,1,1
f**k that check up,meek mill featuring lil uzi vert,97,1,1
signs,drake,98,5,0
heavy heart,meek mill,99,1,1
reminder,the weeknd,100,12,0
despacito,luis fonsi & daddy yankee featuring justin bieber,1,21,0
that's what i like,bruno mars,2,21,0
i'm the one,dj khaled featuring justin bieber  quavo  chance the rapper & lil wayne,3,6,0
shape of you,ed sheeran,4,22,0
humble.,kendrick lamar,5,10,0
mask off,future,6,16,0
xo tour llif3,lil uzi vert,7,11,0
something just like this,the chainsmokers & coldplay,8,16,0
stay,zedd & alessia cara,9,15,0
congratulations,post malone featuring quavo,10,24,0
say you won't let go,james arthur,11,33,0
issues,julia michaels,12,20,0
believer,imagine dragons,13,18,0
body like a back road,sam hunt,14,19,0
it ain't me,kygo x selena gomez,15,17,0
redbone,childish gambino,16,27,0
unforgettable,french montana featuring swae lee,17,9,0
there's nothing holdin' me back,shawn mendes,18,7,0
ispy,kyle featuring lil yachty,19,24,0
in case you didn't know,brett young,20,18,0
now or never,halsey,21,9,0
location,khalid,22,22,0
castle on the hill,ed sheeran,23,22,0
rolex,ayo & teo,24,17,0
sign of the times,harry styles,25,9,0
malibu,miley cyrus,26,5,0
dna.,kendrick lamar,27,8,0
slow hands,niall horan,28,6,0
swalla,jason derulo featuring nicki minaj & ty dolla $ign,29,12,0
bad and boujee,migos featuring lil uzi vert,30,30,0
attention,charlie puth,31,7,0
closer,the chainsmokers featuring halsey,32,45,0
swang,rae sremmurd,33,25,0
passionfruit,drake,34,12,0
slide,calvin harris featuring frank ocean & migos,35,15,0
goosebumps,travis scott,36,30,0
hurricane,luke combs,37,17,0
tunnel vision,kodak black,38,16,0
t-shirt,migos,39,21,0
magnolia,playboi carti,40,6,0
24k magic,bruno mars,41,35,0
down,fifth harmony featuring gucci mane,42,1,1
slippery,migos featuring gucci mane,43,11,0
drowning,a boogie wit da hoodie featuring kodak black,44,10,0
bad liar,selena gomez,45,4,0
the cure,lady gaga,46,8,0
scars to your beautiful,alessia cara,47,41,0
the fighter,keith urban featuring carrie underwood,48,18,0
rockabye,clean bandit featuring sean paul & anne-marie,49,27,0
god  your mama  and me,florida georgia line featuring backstreet boys,50,11,0
strip that down,liam payne featuring quavo,51,3,0
craving you,thomas rhett featuring maren morris,52,10,0
to the max,dj khaled featuring drake,53,1,1
if i told you,darius rucker,54,8,0
look at me!,xxxtentacion,55,18,0
crying in the club,camila cabello,56,3,0
love.,kendrick lamar featuring zacari,57,8,0
cold,maroon 5 featuring future,58,17,0
first day out,tee grizzley,59,10,0
how not to,dan + shay,60,10,0
my girl,dylan scott,61,7,0
everyday we lit,yfn lucci featuring pnb rock,62,9,0
every time i hear that song,blake shelton,63,5,0
portland,drake featuring quavo & travis scott,64,12,0
1-800-273-8255,logic featuring alessia cara & khalid,65,6,0
you look good,lady antebellum,66,9,0
heavy,linkin park featuring kiiara,67,16,0
privacy,chris brown,68,6,0
drinkin' problem,midland,69,5,0
felices los 4,maluma,70,4,0
black,dierks bentley,71,18,0
flatliner,cole swindell,72,7,0
4 am,2 chainz featuring travis scott,73,1,1
loyalty.,kendrick lamar featuring rihanna,74,8,0
losin control,russ,75,15,0
yours if you want it,rascal flatts,76,3,0
no promises,cheat codes featuring demi lovato,77,4,0
no such thing as a broken heart,old dominion,78,2,0
weak,ajr,79,5,0
wokeuplikethis*,playboi carti featuring lil uzi vert,80,6,0
thunder,imagine dragons,81,6,0
whatever you need,meek mill featuring chris brown & ty dolla $ign,82,1,1
swish swish,katy perry featuring nicki minaj,83,3,0
good drank,2 chainz x gucci mane x quavo,84,13,0
small town boy,dustin lynch,85,1,1
most girls,hailee steinfeld,86,3,0
know no better,major lazer featuring travis scott  camila cabello & quavo,87,1,1
do re mi,blackbear,88,7,0
peek a boo,lil yachty featuring migos,89,4,0
hometown girl,josh turner,90,15,0
gyalchester,drake,91,10,0
met gala,gucci mane featuring offset,92,2,0
butterfly effect,travis scott,93,2,0
it's everyday bro,jake paul featuring team 10,94,1,1
scared to be lonely,martin garrix & dua lipa,95,14,0
subeme la radio,enrique iglesias featuring descemer bueno  zion & lennox or sean paul,96,4,0
somebody else will,justin moore,97,1,1
bon appetit,katy perry featuring migos,98,5,0
nobody else but you,trey songz,99,1,1
human,rag'n'bone man,100,7,0
just the way you are,bruno mars,1,11,0
like a g6,far*east movement featuring cataracs & dev,2,8,0
teenage dream,katy perry,3,11,0
just a dream,nelly,4,7,0
dj got us fallin' in love,usher featuring pitbull,5,12,0
dynamite,taio cruz,6,18,0
love the way you lie,eminem featuring rihanna,7,15,0
only girl (in the world),rihanna,8,4,0
i like it,enrique iglesias featuring pitbull,9,21,0
club can't handle me,flo rida featuring david guetta,10,14,0
bottoms up,trey songz featuring nicki minaj,11,8,0
mine,taylor swift,12,9,0
take it off,ke$ha,13,12,0
deuces,chris brown featuring tyga & kevin mccall,14,14,0
animal,neon trees,15,18,0
toxic,glee cast,16,1,1
gonorrhea,lil wayne featuring drake,17,1,1
misery,maroon 5,18,15,0
cooler than me,mike posner,19,23,0
california gurls,katy perry featuring snoop dogg,20,21,0
f**k you! (forget you),cee lo green,21,6,0
airplanes,b.o.b featuring hayley williams,22,25,0
magic,b.o.b featuring rivers cuomo,23,17,0
not afraid,eminem,24,22,0
the only exception,paramore,25,19,0
the only exception,glee cast,26,1,1
secrets,onerepublic,27,15,0
hot tottie,usher featuring jay-z,28,8,0
stuck like glue,sugarland,29,10,0
the boys of fall,kenny chesney,30,10,0
if i had you,adam lambert,31,15,0
fancy,drake featuring t.i. & swizz beatz,32,10,0
2012 (it ain't the end),jay sean featuring nicki minaj,33,9,0
omg,usher featuring will.i.am,34,27,0
king of anything,sara bareilles,35,15,0
ridin' solo,jason derulo,36,27,0
september,daughtry,37,9,0
love like woe,the ready set,38,8,0
right above it,lil wayne featuring drake,39,7,0
letting go (dutty love),sean kingston featuring nicki minaj,40,9,0
billionaire,travie mccoy featuring bruno mars,41,27,0
what's wrong with them,lil wayne featuring nicki minaj,42,1,1
no hands,waka flocka flame featuring roscoe dash & wale,43,4,0
hey  soul sister,train,44,53,0
if i die young,the band perry,45,13,0
as she's walking away,zac brown band featuring alan jackson,46,8,0
if it's love,train,47,17,0
need you now,lady antebellum,48,60,0
come back song,darius rucker,49,12,0
check it out,will.i.am & nicki minaj,50,4,0
hey baby (drop it to the floor),pitbull featuring t-pain,51,1,1
i'm a slave 4 u,glee cast,52,1,1
stronger,glee cast,53,1,1
baby one more time,glee cast,54,1,1
teach me how to dougie,cali swag district,55,19,0
me against the music,glee cast,56,1,1
farmer's daughter,rodney atkins,57,16,0
roll with it,easton corbin,58,12,0
my kinda party,jason aldean,59,6,0
all over me,josh turner,60,14,0
your love,nicki minaj,61,18,0
miss me,drake featuring lil wayne,62,18,0
we no speak americano,yolanda be cool & dcup,63,3,0
holding you down (goin in circles),jazmine sullivan,64,6,0
i am not a human being,lil wayne,65,1,1
can't be friends,trey songz,66,3,0
little lion man,mumford & sons,67,8,0
love all over me,monica,68,12,0
please don't go,mike posner,69,2,0
our kind of love,lady antebellum,70,17,0
pretty good at drinkin' beer,billy currington,71,18,0
why wait,rascal flatts,72,7,0
la la la,auburn featuring iyaz,73,12,0
right thru me,nicki minaj,74,1,1
bill gates,lil wayne,75,1,1
half of my heart,john mayer,76,19,0
na na na (na na na na na na na na na),my chemical romance,77,1,1
anything like me,brad paisley,78,5,0
little white church,little big town,79,18,0
toot it and boot it,yg,80,6,0
grenade,bruno mars,81,1,1
a year without rain,selena gomez & the scene,82,4,0
got your back,t.i. featuring keri hilson,83,18,0
the breath you take,george strait,84,5,0
all i want is you,miguel featuring j. cole,85,3,0
b.m.f. (blowin' money fast),rick ross featuring styles p,86,13,0
mama's song,carrie underwood,87,2,0
hope she cheats on you (with a basketball player),marsha ambrosius,88,1,1
no love,eminem featuring lil wayne,89,5,0
all about tonight,blake shelton,90,16,0
power,kanye west,91,14,0
waka waka (this time for africa),shakira featuring freshlyground,92,17,0
the catalyst,linkin park,93,9,0
empire state of mind,glee cast,94,2,0
only prettier,miranda lambert,95,5,0
way out here,josh thompson,96,6,0
smoke a little smoke,eric church,97,3,0
turn on the radio,reba,98,3,0
dog days are over,florence + the machine,99,4,0
pretty boy swag,soulja boy tell'em,100,16,0
look what you made me do,taylor swift,1,2,0
despacito,luis fonsi & daddy yankee featuring justin bieber,2,33,0
bodak yellow (money moves),cardi b,3,9,0
wild thoughts,dj khaled featuring rihanna & bryson tiller,4,11,0
attention,charlie puth,5,19,0
believer,imagine dragons,6,30,0
unforgettable,french montana featuring swae lee,7,21,0
there's nothing holdin' me back,shawn mendes,8,19,0
1-800-273-8255,logic featuring alessia cara & khalid,9,18,0
strip that down,liam payne featuring quavo,10,15,0
shape of you,ed sheeran,11,34,0
bank account,21 savage,12,8,0
rake it up,yo gotti featuring nicki minaj,13,9,0
humble.,kendrick lamar,14,22,0
slow hands,niall horan,15,18,0
xo tour llif3,lil uzi vert,16,23,0
that's what i like,bruno mars,17,33,0
sorry not sorry,demi lovato,18,8,0
body like a back road,sam hunt,19,31,0
feel it still,portugal. the man,20,11,0
congratulations,post malone featuring quavo,21,36,0
feels,calvin harris featuring pharrell williams  katy perry & big sean,22,11,0
mi gente,j balvin & willy william featuring beyonce,23,9,0
i'm the one,dj khaled featuring justin bieber  quavo  chance the rapper & lil wayne,24,18,0
redbone,childish gambino,25,39,0
something just like this,the chainsmokers & coldplay,26,28,0
praying,kesha,27,8,0
what about us,p!nk,28,4,0
location,khalid,29,34,0
stay,zedd & alessia cara,30,27,0
jocelyn flores,xxxtentacion,31,1,1
young dumb & broke,khalid,32,7,0
friends,justin bieber + bloodpop,33,2,0
say you won't let go,james arthur,34,45,0
loyalty.,kendrick lamar featuring rihanna,35,20,0
love galore,sza featuring travis scott,36,12,0
mask off,future,37,28,0
small town boy,dustin lynch,38,13,0
the way life goes,lil uzi vert featuring nicki minaj,39,1,1
what ifs,kane brown featuring lauren alaina,40,12,0
f**k love,xxxtentacion featuring trippie redd,41,1,1
i get the bag,gucci mane featuring migos,42,2,0
no promises,cheat codes featuring demi lovato,43,16,0
it ain't me,kygo x selena gomez,44,29,0
thunder,imagine dragons,45,18,0
no such thing as a broken heart,old dominion,46,14,0
swish swish,katy perry featuring nicki minaj,47,8,0
it's a vibe,2 chainz featuring ty dolla $ign  trey songz & jhene aiko,48,12,0
sauce it up,lil uzi vert,49,1,1
do re mi,blackbear,50,12,0
crew,goldlink featuring brent faiyaz & shy glizzy,51,10,0
silence,marshmello featuring khalid,52,3,0
magnolia,playboi carti,53,18,0
everybody dies in their nightmares,xxxtentacion,54,1,1
transportin',kodak black,55,2,0
when it rains it pours,luke combs,56,5,0
heartache on the dance floor,jon pardi,57,9,0
fetish,selena gomez featuring gucci mane,58,8,0
butterfly effect,travis scott,59,14,0
444+222,lil uzi vert,60,1,1
roll in peace,kodak black featuring xxxtentacion,61,2,0
back to you,louis tomlinson featuring bebe rexha & digital farm animals,62,6,0
dna.,kendrick lamar,63,20,0
the race,tay-k,64,4,0
unforgettable,thomas rhett,65,5,0
drinkin' problem,midland,66,17,0
new rules,dua lipa,67,5,0
the weekend,sza,68,5,0
glorious,macklemore featuring skylar grey,69,8,0
felices los 4,maluma,70,16,0
versace on the floor,bruno mars,71,12,0
escapate conmigo,wisin featuring ozuna,72,12,0
what lovers do,maroon 5 featuring sza,73,1,1
whatever you need,meek mill featuring chris brown & ty dolla $ign,74,8,0
all the pretty girls,kenny chesney,75,5,0
light it up,luke bryan,76,1,1
revenge,xxxtentacion,77,1,1
do i make you wanna,billy currington,78,12,0
neon guts,lil uzi vert featuring pharrell williams,79,1,1
two,lil uzi vert,80,1,1
x,lil uzi vert,81,1,1
for real,lil uzi vert,82,1,1
havana,camila cabello featuring young thug,83,3,0
unfazed,lil uzi vert featuring the weeknd,84,1,1
love.,kendrick lamar featuring zacari,85,20,0
b.e.d.,jacquees,86,4,0
most girls,hailee steinfeld,87,15,0
my girl,dylan scott,88,19,0
they don't know,jason aldean,89,5,0
no sleep leak,lil uzi vert,90,1,1
depression & obsession,xxxtentacion,91,1,1
dark queen,lil uzi vert,92,1,1
every little thing,carly pearce,93,5,0
save me,xxxtentacion,94,1,1
carry on,xxxtentacion,95,1,1
wish i knew you,the revivalists,96,5,0
tell me you love me,demi lovato,97,1,1
more girls like you,kip moore,98,3,0
down,fifth harmony featuring gucci mane,99,10,0
it ain't my fault,brothers osborne,100,11,0
pillowtalk,zayn,1,1,1
love yourself,justin bieber,2,12,0
sorry,justin bieber,3,15,0
stressed out,twenty one pilots,4,20,0
hello,adele,5,15,0
summer sixteen,drake,6,1,1
work,rihanna featuring drake,7,2,0
my house,flo rida,8,13,0
roses,the chainsmokers featuring rozes,9,16,0
me  myself & i,g-eazy x bebe rexha,10,14,0
stitches,shawn mendes,11,37,0
here,alessia cara,12,27,0
hands to myself,selena gomez,13,9,0
cake by the ocean,dnce,14,16,0
same old love,selena gomez,15,21,0
in the night,the weeknd,16,13,0
one call away,charlie puth,17,10,0
hotline bling,drake,18,27,0
don't,bryson tiller,19,19,0
like i'm gonna lose you,meghan trainor featuring john legend,20,31,0
what do you mean?,justin bieber,21,23,0
jumpman,drake & future,22,20,0
the hills,the weeknd,23,37,0
white iverson,post malone,24,22,0
hide away,daya,25,20,0
i know what you did last summer,shawn mendes & camila cabello,26,12,0
say it,tory lanez,27,16,0
antidote,travis scott,28,22,0
when we were young,adele,29,11,0
die a happy man,thomas rhett,30,20,0
679,fetty wap featuring remy boyz,31,32,0
ex's & oh's,elle king,32,31,0
break up in a small town,sam hunt,33,18,0
on my mind,ellie goulding,34,20,0
wildest dreams,taylor swift,35,24,0
adventure of a lifetime,coldplay,36,13,0
stand by you,rachel platten,37,12,0
watch me,silento,38,50,0
down in the dm,yo gotti featuring nicki minaj,39,10,0
home alone tonight,luke bryan featuring karen fairchild,40,11,0
lean on,major lazer & dj snake featuring mo,41,44,0
can't feel my face,the weeknd,42,35,0
7 years,lukas graham,43,3,0
exchange,bryson tiller,44,15,0
see you again,wiz khalifa featuring charlie puth,45,48,0
2 phones,kevin gates,46,5,0
no role modelz,j. cole,47,25,0
i took a pill in ibiza,mike posner,48,3,0
out of the woods,taylor swift,49,7,0
again,fetty wap,50,26,0
back to sleep,chris brown,51,8,0
best friend,young thug,52,11,0
oui,jeremih,53,5,0
perfect,one direction,54,16,0
backroad song,granger smith,55,9,0
get ugly,jason derulo,56,7,0
you should be here,cole swindell,57,8,0
heartbeat,carrie underwood,58,5,0
really really,kevin gates,59,7,0
sugar,robin schulz featuring francesco yates,60,5,0
drunk on your love,brett eldredge,61,4,0
break on me.,keith urban,62,6,0
beautiful drug,zac brown band,63,11,0
irresistible,fall out boy,64,12,0
stay a little longer,brothers osborne,65,18,0
dibs,kelsea ballerini,66,14,0
confident,demi lovato,67,18,0
hymn for the weekend,coldplay,68,1,1
confession,florida georgia line,69,6,0
something in the way you move,ellie goulding,70,2,0
my church,maren morris,71,2,0
we went,randy houser,72,7,0
big rings,drake & future,73,20,0
watch out,2 chainz,74,6,0
i love this life,locash,75,15,0
bang my head,david guetta featuring sia & fetty wap,76,4,0
nobody to blame,chris stapleton,77,5,0
we don't talk anymore,charlie puth featuring selena gomez,78,1,1
middle,dj snake featuring bipolar sunshine,79,3,0
let it go,james bay,80,7,0
i like the sound of that,rascal flatts,81,2,0
$ave dat money,lil dicky featuring fetty wap & rich homie quan,82,15,0
sorry not sorry,bryson tiller,83,8,0
good to be alive (hallelujah),andy grammer,84,8,0
youth,troye sivan,85,1,1
hollow,tori kelly,86,8,0
the fix,nelly featuring jeremih,87,19,0
snapback,old dominion,88,2,0
walking on a dream,empire of the sun,89,3,0
do it like me,dlow,90,13,0
needed me,rihanna,91,1,1
history,one direction,92,2,0
dessert,dawin,93,9,0
country nation,brad paisley,94,2,0
wtf (where they from),missy elliott featuring pharrell williams,95,13,0
back up,dej loaf featuring big sean,96,18,0
jam,kevin gates featuring trey songz  ty dolla $ign & jamie foxx,97,1,1
acquainted,the weeknd,98,6,0
alive,sia,99,3,0
play no games,big sean featuring chris brown & ty dolla $ign,100,14,0
empire state of mind,jay-z + alicia keys,1,13,0
bad romance,lady gaga,2,6,0
tik tok,ke$ha,3,9,0
replay,iyaz,4,16,0
fireflies,owl city,5,16,0
whatcha say,jason derulo,6,17,0
sexy chick,david guetta featuring akon,7,18,0
meet me halfway,the black eyed peas,8,12,0
3,britney spears,9,9,0
down,jay sean featuring lil wayne,10,23,0
paparazzi,lady gaga,11,15,0
sweet dreams,beyonce,12,20,0
already gone,kelly clarkson,13,19,0
party in the u.s.a.,miley cyrus,14,17,0
forever,drake featuring kanye west  lil wayne & eminem,15,12,0
need you now,lady antebellum,16,17,0
i gotta feeling,the black eyed peas,17,26,0
you belong with me,taylor swift,18,33,0
do you remember,jay sean featuring sean paul & lil jon,19,5,0
hard,rihanna featuring jeezy,20,3,0
use somebody,kings of leon,21,45,0
i can transform ya,chris brown featuring lil wayne & swizz beatz,22,9,0
fifteen,taylor swift,23,14,0
bedrock,young money featuring lloyd,24,2,0
evacuate the dancefloor,cascada,25,17,0
money to blow,birdman featuring lil wayne & drake,26,9,0
run this town,jay-z  rihanna & kanye west,27,19,0
cowboy casanova,carrie underwood,28,12,0
give it up to me,shakira featuring lil wayne,29,4,0
russian roulette,rihanna,30,7,0
baby by me,50 cent featuring ne-yo,31,6,0
two is better than one,boys like girls featuring taylor swift,32,7,0
fallin' for you,colbie caillat,33,23,0
one time,justin bieber,34,20,0
do i,luke bryan,35,14,0
papers,usher,36,8,0
tie me down,new boyz featuring ray j,37,8,0
consider me gone,reba,38,10,0
gangsta luv,snoop dogg featuring the-dream,39,7,0
say aah,trey songz featuring fabolous,40,4,0
telephone,lady gaga featuring beyonce,41,2,0
if you only knew,shinedown,42,6,0
i invented sex,trey songz featuring drake,43,7,0
live like we're dying,kris allen,44,6,0
hey  soul sister,train,45,10,0
white liar,miranda lambert,46,8,0
the truth,jason aldean,47,5,0
spotlight,gucci mane featuring usher,48,6,0
southern voice,tim mcgraw,49,7,0
body language,jesse mccartney featuring t-pain,50,10,0
try sleeping with a broken heart,alicia keys,51,3,0
i wanna make you close your eyes,dierks bentley,52,10,0
smile,uncle kracker,53,18,0
red light,david nail,54,11,0
toes,zac brown band,55,20,0
it kills me,melanie fiona,56,3,0
bonfire,craig morgan,57,11,0
wasted,gucci mane featuring plies or oj da juiceman,58,14,0
uprising,muse,59,13,0
say hey (i love you),michael franti & spearhead featuring cherine anderson,60,20,0
morning after dark,timbaland featuring nelly furtado & soshy,61,2,0
never gonna be alone,nickelback,62,6,0
last christmas,glee cast,63,1,1
history in the making,darius rucker,64,6,0
crawl,chris brown,65,2,0
life after you,daughtry,66,1,1
according to you,orianthi,67,1,1
haven't met you yet,michael buble,68,10,0
i'm alive,kenny chesney with dave matthews,69,16,0
eight second ride,jake owen,70,5,0
bad habits,maxwell,71,11,0
someday,rob thomas,72,5,0
who i am,nick jonas & the administration,73,1,1
one less lonely girl,justin bieber,74,8,0
carry out,timbaland featuring justin timberlake,75,1,1
why don't we just dance,josh turner,76,4,0
all the right moves,onerepublic,77,9,0
i will not bow,breaking benjamin,78,14,0
happy,leona lewis,79,9,0
gettin' you home,chris young,80,17,0
video phone,beyonce featuring lady gaga,81,2,0
break,three days grace,82,13,0
i get it in,omarion featuring gucci mane,83,5,0
i'm going in,drake featuring lil wayne & young jeezy,84,12,0
shut it down,pitbull featuring akon,85,1,1
(if you're wondering if i want you to) i want you to,weezer,86,6,0
that's how country boys roll,billy currington,87,2,0
imma star (everywhere we are),jeremih,88,20,0
funhouse,pink,89,11,0
1901,phoenix,90,1,1
who says,john mayer,91,8,0
drop it low,ester dean featuring chris brown,92,13,0
wheels,foo fighters,93,10,0
kings and queens,thirty seconds to mars,94,2,0
all i ask for anymore,trace adkins,95,2,0
breakeven,the script,96,1,1
cryin' for me (wayman's song),toby keith,97,1,1
if we ever meet again,timbaland featuring katy perry,98,1,1
regret,letoya featuring ludacris,99,8,0
american saturday night,brad paisley,100,1,1
blurred lines,robin thicke featuring t.i. + pharrell,1,19,0
