Title,ArtistName,Target
armed and dangerous,juice wrld,1
lovely,billie eilish & khalid,1
needy,ariana grande,1
i cant get enough,benny blanco,1
rule the world,2 chainz featuring ariana grande,1
love wins,carrie underwood,1
momma i hit a lick,2 chainz featuring kendrick lamar,1
(everything i do) i do it for you,bryan adams,1
p.a.s.s.i.o.n.,rhythm syndicate,1
every heartbeat,amy grant,1
summertime,d.j. jazzy jeff & the fresh prince,1
it aint over til its over,lenny kravitz,1
temptation,corina,1
fading like a flower (every time you leave),roxette,1
right here  right now,jesus jones,1
wind of change,scorpions,1
3 a.m. eternal,the klf,1
i cant wait another minute,hi-five,1
motownphilly,boyz ii men,1
the promise of a new day,paula abdul,1
crazy,k-ci & jojo,1
love and understanding,cher,1
things that make you go hmmmm. . .,c+c music factory,1
too many walls,cathy dennis,1
time  love and tenderness,michael bolton,1
rush rush,paula abdul,1
now that we found love,heavy d & the boyz,1
the dream is still alive,wilson phillips,1
the motown song,rod stewart,1
piece of my heart,tara kemp,1
hard to handle,the black crowes,1
i adore mi amor,color me badd,1
you could be mine,guns n roses,1
only time will tell,nelson,1
place in this world,michael w. smith,1
love of a lifetime,firehouse,1
i wanna sex you up (from "new jack city"),color me badd,1
good vibrations,marky mark & the funky bunch featuring loleatta holloway,1
my name is not susan,whitney houston,1
learning to fly,tom petty and the heartbreakers,1
do you want me,salt-n-pepa,1
shiny happy people,r.e.m.,1
pop goes the weasel,3rd bass,1
let the beat hit em,lisa lisa and cult jam,1
love on a rooftop,desmond child,1
nights like this (from "the five heartbeats"),after 7,1
it hit me like a hammer,huey lewis & the news,1
here i am (come and take me),ub40,1
more than words,extreme,1
something to talk about,bonnie raitt,1
lily was here,david a. stewart introducing candy dulfer,1
everybody plays the fool,aaron neville,1
got a love for you,jomanda,1
elevate my mind,stereo mcs,1
the sound of your voice,38 special,1
cant forget you,gloria estefan,1
can you stop the rain,peabo bryson,1
with you,tony terry,1
ill never let you go,steelheart,1
power of love/love power,luther vandross,1
my fallen angel,coro,1
hole hearted,extreme,1
there she goes,the las,1
walking in memphis,marc cohn,1
losing my religion,r.e.m.,1
how can i ease the pain,lisa fischer,1
latin active,lighter shade of brown featuring teardrop & shiro,1
a better love,londonbeat,1
thats the way love goes,young m.c.,1
gypsy woman (shes homeless),crystal waters,1
dont want to be a fool,luther vandross,1
playground,another bad creation,1
the one and only,chesney hawkes,1
never gonna let you down,surface,1
kissing you,keith washington,1
i dont wanna see you,michael morales,1
love. . .thy will be done,martika,1
hey stoopid,alice cooper,1
you cant play with my yo-yo,yo-yo featuring ice cube,1
my body says yes,titiyo,1
just want to hold you,jasmine guy,1
get serious,cut n move,1
low rider (on the boulevard),latin alliance featuring war,1
chorus,erasure,1
if i say,kingofthehill,1
louder than love,tka,1
dirty love,thunder,1
silver thunderbird,marc cohn,1
your love,keith sweat,1
wanna dance,yasmin,1
just ask me to (from "boyz n the hood"),tevin campbell,1
till somebody loves you,henry lee summer,1
love desire,sandee,1
i dont wanna cry,mariah carey,1
surrender,trixter,1
dont treat me bad,firehouse,1
love is a wonderful thing,michael bolton,1
can i call you my girl,pc quest,1
break up to make up,cynthia,1
bad things,machine gun kelly x camila cabello,1
fake love,drake,1
starboy,the weeknd featuring daft punk,1
black beatles,rae sremmurd featuring gucci mane,1
dont wanna know,maroon 5 featuring kendrick lamar,1
million reasons,lady gaga,1
caroline,amine,1
side to side,ariana grande featuring nicki minaj,1
cant stop the feeling!,justin timberlake,1
all time low,jon bellion,1
water under the bridge,adele,1
heathens,twenty one pilots,1
better man,little big town,1
treat you better,shawn mendes,1
broccoli,d.r.a.m. featuring lil yachty,1
this town,niall horan,1
dirt on my boots,jon pardi,1
starving,hailee steinfeld & grey featuring zedd,1
party,chris brown featuring usher & gucci mane,1
i got you,bebe rexha,1
moves,big sean,1
make me (cry),noah cyrus featuring labrinth,1
sober saturday night,chris young featuring vince gill,1
juju on that beat (tz anthem),zay hilfigerrr & zayion mccall,1
deja vu,j. cole,1
love me now,john legend,1
bom bidi bom,nick jonas & nicki minaj,1
think a little less,michael ray,1
party monster,the weeknd,1
play that song,train,1
used to this,future featuring drake,1
shining,dj khaled featuring beyonce & jay z,1
no favors,big sean featuring eminem,1
star of the show,thomas rhett,1
seein red,dustin lynch,1
today,brad paisley,1
guys my age,hey violet,1
a guy with a girl,blake shelton,1
call on me,starley,1
helium,sia,1
fast,luke bryan,1
kill a word,eric church featuring rhiannon giddens,1
heroe favorito,romeo santos,1
chantaje,shakira featuring maluma,1
way down we go,kaleo,1
no heart,21 savage & metro boomin,1
not nice,partynextdoor,1
everything 1k,kodak black,1
road less traveled,lauren alaina,1
cash me outside (#cashmeoutside),dj suede the remix god,1
wanna be that song,brett eldredge,1
how far ill go,alessia cara,1
sex with me,rihanna,1
some kind of drug,g-eazy featuring marc e. bassy,1
lovers and friends,lil jon & the east side boyz featuring usher & ludacris,1
drop it like its hot,snoop dogg featuring pharrell,1
soldier,destinys child featuring t.i. & lil wayne,1
beautiful soul,jesse mccartney,1
bring em out,t.i.,1
baby girl,sugarland,1
daughters,john mayer,1
cry baby/piece of my heart,melissa etheridge & joss stone,1
give a little bit,goo goo dolls,1
true,ryan cabrera,1
numb/encore,jay-z/linkin park,1
i may hate myself in the morning,lee ann womack,1
mud on the tires,brad paisley,1
little sister,queens of the stone age,1
youre my better half,keith urban,1
let them be little,billy dean,1
like toy soldiers,eminem,1
so what the fuss,stevie wonder,1
in the kitchen,r. kelly,1
sooner or later,breaking benjamin,1
redneck games,jeff foxworthy with alan jackson,1
in the hood,donell jones,1
wishes (from "kazaam"),nathan morris,1
so many ways (from "high school high"),the braxtons,1
damaged,danity kane,1
love in this club,usher featuring young jeezy,1
sexy can i,ray j & yung berg,1
realize,colbie caillat,1
in love with a girl,gavin degraw,1
say,john mayer,1
low,flo rida featuring t-pain,1
4 minutes,madonna featuring justin timberlake & timbaland,1
stop and stare,onerepublic,1
better as a memory,kenny chesney,1
back when i knew it all,montgomery gentry,1
all around me,flyleaf,1
im still a guy,brad paisley,1
moving mountains,usher,1
pork and beans,weezer,1
come on over,jessica simpson,1
love in this club part ii,usher featuring beyonce & lil wayne,1
play my music,jonas brothers,1
violet hill,coldplay,1
trying to stop your leaving,dierks bentley,1
life in a northern town,sugarland featuring little big town & jake owen,1
games pain,the game featuring keyshia cole,1
we werent crazy,josh gracin,1
stepped on my jz,nelly featuring ciara & jd,1
inside the fire,disturbed,1
learning how to bend,gary allan,1
that song in my head,julianne hough,1
whistle,flo rida,1
pound the alarm,nicki minaj,1
blown away,carrie underwood,1
50 ways to say goodbye,train,1
want u back,cher lloyd,1
take a little ride,jason aldean,1
your body,christina aguilera,1
pontoon,little big town,1
pop that,french montana featuring rick ross,1
hard to love,lee brice,1
i can only imagine,david guetta featuring chris brown & lil wayne,1
2 reasons,trey songz featuring t.i.,1
shes so mean,matchbox twenty,1
come wake me up,rascal flatts,1
lovin you is fun,easton corbin,1
truck yeah,tim mcgraw,1
fastest girl in town,miranda lambert,1
lemme see,usher featuring rick ross,1
to the world,kanye west,1
amen,meek mill featuring drake,1
i dont like,chief keef featuring lil reese,1
dark side,kelly clarkson,1
put it down,brandy featuring chris brown,1
finally found you,enrique iglesias featuring sammy adams,1
dance for you,beyonce,1
dive in,trey songz,1
enough of no love,keyshia cole featuring lil wayne,1
shinin on me,jerrod niemann,1
bag of money,wale featuring rick ross,1
heart skips a beat,olly murs featuring chiddy bang,1
numb,usher,1
money maker,ludacris featuring pharrell,1
smack that,akon featuring eminem,1
lips of an angel,hinder,1
sexyback,justin timberlake,1
my love,justin timberlake featuring t.i.,1
too little too late,jojo,1
chasing cars,snow patrol,1
come to me,diddy featuring nicole scherzinger,1
chain hang low,jibbs,1
say goodbye,chris brown,1
show stopper,danity kane,1
call me when youre sober,evanescence,1
white & nerdy,weird al yankovic,1
maneater,nelly furtado,1
london bridge,fergie,1
buttons,the pussycat dolls featuring snoop dogg,1
fergalicious,fergie,1
shortie like mine,bow wow featuring chris brown & johnta austin,1
waiting on the world to change,john mayer,1
ring the alarm,beyonce,1
pullin me back,chingy featuring tyrese,1
when you were young,the killers,1
i know you see it,yung joc featuring brandy ms. b. hambrick,1
sexy love,ne-yo,1
stuntin like my daddy,birdman & lil wayne,1
i write sins not tragedies,panic! at the disco,1
my little girl,tim mcgraw,1
i loved her first,heartland,1
gallery,mario vazquez,1
hurt,christina aguilera,1
promiscuous,nelly furtado featuring timbaland,1
it ends tonight,the all-american rejects,1
i wanna love you,akon featuring snoop dogg,1
u and dat,e-40 featuring t-pain & kandi girl,1
my wish,rascal flatts,1
(when you gonna) give it up to me,sean paul featuring keyshia cole,1
money in the bank,lil scrappy featuring young buck,1
want to,sugarland,1
every mile a memory,dierks bentley,1
hate me,blue october,1
you save me,kenny chesney,1
s.e.x.,lyfe jennings,1
aint no other man,christina aguilera,1
we fly high,jim jones,1
would you go with me,josh turner,1
welcome to the black parade,my chemical romance,1
once in a lifetime,keith urban,1
show me what you got,jay-z,1
chicken noodle soup.,webstar & young b featuring the voice of harlem,1
boston,augustana,1
tim mcgraw,taylor swift,1
push it,rick ross,1
everytime tha beat drop,monica featuring dem franchize boyz,1
love me or hate me (f**k you!!!!),lady sovereign,1
take me as i am,mary j. blige,1
need a boss,shareefa featuring ludacris,1
suddenly i see,kt tunstall,1
tell me baby,red hot chili peppers,1
the riddle,five for fighting,1
right where you want me,jesse mccartney,1
i call it love,lionel richie,1
through glass,stone sour,1
walk away (remember me),paula deanda featuring the dey,1
put your records on,corinne bailey rae,1
shes everything,brad paisley,1
the pick of destiny,tenacious d,1
here it goes again,ok go,1
its okay (one blood),the game featuring junior reid,1
unappreciated,cherish,1
the kill (bury me),thirty seconds to mars,1
streetcorner symphony,rob thomas,1
come back to me,vanessa hudgens,1
brand new girlfriend,steve holy,1
mountains,lonestar,1
like red on a rose,alan jackson,1
the diary of jane,breaking benjamin,1
nothing left to lose,mat kearney,1
some people change,montgomery gentry,1
remember the name,fort minor featuring styles of beyond,1
amarillo sky,jason aldean,1
love you,jack ingram,1
long way 2 go,cassie,1
canadian idiot,weird al yankovic,1
tu amor,rbd,1
over and over,nelly featuring tim mcgraw,1
only u,ashanti,1
lose my breath,destinys child,1
hope,twista featuring faith evans,1
lets get blown,snoop dogg,1
nobodys home,avril lavigne,1
i just wanna live,good charlotte,1
monday morning church,alan jackson,1
nothin bout love makes sense,leann rimes,1
gasolina,daddy yankee,1
some beach,blake shelton,1
n dey say,nelly,1
what u gon do,lil jon & the east side boyz featuring lil scrappy,1
he gets that from me,reba mcentire,1
landed,ben folds,1
wonderful,ja rule featuring r. kelly & ashanti,1
awful  beautiful life,darryl worley,1
we will become silhouettes,the postal service,1
welcome to my life,simple plan,1
encore,eminem,1
la la,ashlee simpson,1
im not okay (i promise),my chemical romance,1
what you waiting for?,gwen stefani,1
back when,tim mcgraw,1
sittin on top of the world,da brat,1
bow down,westside connection,1
that thing you do! (from "that thing you do!"),the wonders,1
bohemian rhapsody (from "high school high"),the braids,1
bittersweet me,r.e.m.,1
dance into the light,phil collins,1
floatin on your love,the isley brothers featuring angela winbush,1
one and one,robert miles featuring maria nayler,1
birmingham,amanda marshall,1
at night i pray,wild orchid,1
whats love got to do with it (from "supercop"),warren g featuring adina howard,1
i luv u baby,the original,1
i dont need your love,angelina,1
music makes me high,lost boyz,1
lets get the mood right,johnny gill,1
strawberry wine,deana carter,1
tonight is the night,le click,1
little bitty,alan jackson,1
like i do,for real,1
just the way (playas play),alfonzo hunter,1
your secret love,luther vandross,1
everything falls apart/small wonders,dogs eye view,1
devils haircut,beck,1
snapshot,rupaul,1
every light in the house,trace adkins,1
the child (inside),qkumba zoo,1
dont go away,fun factory,1
hey ya!,outkast,1
the way you move,outkast featuring sleepy brown,1
milkshake,kelis,1
here without you,3 doors down,1
walked outta heaven,jagged edge,1
suga suga,baby bash featuring frankie j,1
holidae in,chingy featuring ludacris & snoop dogg,1
you dont know my name,alicia keys,1
step in the name of love,r. kelly,1
baby boy,beyonce featuring sean paul,1
damn!,youngbloodz featuring lil jon,1
change clothes,jay-z,1
stunt 101,g unit,1
its my life,no doubt,1
wat da hook gon be,murphy lee featuring jermaine dupri,1
runnin (dying to live),tupac featuring the notorious b.i.g.,1
read your mind,avant,1
why dont you & i,santana featuring alex band or chad kroeger,1
me  myself and i,beyonce,1
headstrong,trapt,1
bright lights,matchbox twenty,1
slow jamz,twista featuring kanye west & jamie foxx,1
so far away,staind,1
white flag,dido,1
right thurr,chingy,1
(theres gotta be) more to life,stacie orrico,1
why cant i?,liz phair,1
harder to breathe,maroon 5,1
there goes my life,kenny chesney,1
shake ya tailfeather,nelly,1
i love this bar,toby keith,1
the first cut is the deepest,sheryl crow,1
cowboys like us,george strait,1
the voice within,christina aguilera,1
gigolo,nick cannon featuring r. kelly,1
you cant take the honky tonk out of the girl,brooks & dunn,1
invisible,clay aiken,1
rain on me,ashanti,1
salt shaker,ying yang twins featuring lil jon & the east side boyz,1
unwell,matchbox twenty,1
remember when,alan jackson,1
hell yeah,montgomery gentry,1
not today,mary j. blige featuring eve,1
stacys mom,fountains of wayne,1
fallen,sarah mclachlan,1
through the wire,kanye west,1
chicks dig it,chris cagle,1
forthenight,musiq,1
more & more,joe,1
i melt,rascal flatts,1
my baby,bow wow featuring jagged edge,1
pass that dutch,missy elliott,1
(i hate) everything about you,three days grace,1
gangsta nation,westside connection featuring nate dogg,1
wave on wave,pat green,1
honesty (write me a list),rodney atkins,1
who wouldnt wanna be me,keith urban,1
drinkin bone,tracy byrd,1
shes not just a pretty face,shania twain,1
i wanna do it all,terri clark,1
cant stop  wont stop,young gunz,1
clubbin,marques houston featuring joe budden & pied piper,1
watch the wind blow by,tim mcgraw,1
away from me,puddle of mudd,1
are you gonna be my girl,jet,1
hit that,the offspring,1
clap back,ja rule,1
little moments,brad paisley,1
f**k it (i dont want you back),eamon,1
me against the music,britney spears featuring madonna,1
tough little boys,gary allan,1
bigger than my body,john mayer,1
still frame,trapt,1
hotel,cassidy featuring r. kelly,1
weak and powerless,a perfect circle,1
love you more,ginuwine,1
pop that booty,marques houston featuring jermaine "jd" dupri,1
another postcard (chimps),barenaked ladies,1
show me how to live,audioslave,1
knock knock,monica,1
badaboom,b2k featuring fabolous,1
shake that monkey,too short featuring lil jon & the east side boyz,1
i cant take you anywhere,scotty emerick with toby keith,1
long black train,josh turner,1
so yesterday,hilary duff,1
take me away,fefe dobson,1
bad boy this bad boy that,bad boys da band,1
one more chance,michael jackson,1
neva eva,trillville,1
this ones for the girls,martina mcbride,1
me & u,cassie,1
do it to it,cherish featuring sean paul of the youngbloodz,1
shoulder lean,young dro featuring t.i.,1
its goin down,yung joc,1
bossy,kelis featuring too $hort,1
hips dont lie,shakira featuring wyclef jean,1
snap yo fingers,lil jon featuring e-40 & sean paul of the youngbloodz,1
unfaithful,rihanna,1
dani california,red hot chili peppers,1
black horse & the cherry tree,kt tunstall,1
ridin,chamillionaire featuring krayzie bone,1
a public affair,jessica simpson,1
savin me,nickelback,1
leave the pieces,the wreckers,1
about us,brooke hogan featuring paul wall,1
if youre going through hell (before the devil even knows),rodney atkins,1
stars are blind,paris hilton,1
why you wanna,t.i.,1
show me the money,petey pablo,1
miss murder,afi,1
bring it on home,little big town,1
gimme that,chris brown featuring lil wayne,1
steady  as she goes,the raconteurs,1
crazy bitch,buckcherry,1
animal i have become,three days grace,1
torn,letoya,1
building bridges,brooks & dunn with sheryl crow & vince gill,1
the world,brad paisley,1
sunshine and summertime,faith hill,1
whered you go,fort minor featuring holly brook,1
a little too late,toby keith,1
hustlin,rick ross,1
entourage,omarion,1
me and my gang,rascal flatts,1
life aint always beautiful,gary allan,1
stay with you,goo goo dolls,1
ghetto story chapter 2,cham featuring alicia keys,1
not ready to make nice,dixie chicks,1
makedamnsure,taking back sunday,1
doing too much,paula deanda featuring baby bash,1
enough cryin,mary j. blige featuring brook-lyn,1
couldve been me,billy ray cyrus,1
the message,sofia shinas,1
im overjoyed,nona gaye,1
rest in peace,extreme,1
do you everynite,joe public,1
inside that i cried,cece peniston,1
nothing like us,justin bieber,1
yolo,the lonely island featuring adam levine & kendrick lamar,1
kiss you,one direction,1
battle scars,lupe fiasco & guy sebastian,1
dope,tyga featuring rick ross,1
riff off: mickey / like a virgin / hit me with your best shot...,the barden bellas,1
bellas finals: price tag / dont you (forget about me)...,the barden bellas,1
let there be cowgirls,chris cagle,1
as long as you love me (acoustic),justin bieber,1
if we were a movie,hannah montana,1
save room,john legend,1
i got nerve,hannah montana,1
pumpin up the party,hannah montana,1
who said,hannah montana,1
the other side of me,hannah montana,1
our country,john mellencamp,1
this is the life,hannah montana,1
so excited,janet featuring khia,1
me and those dreamin eyes of mine,dangelo,1
get ready  here it comes (its the choo-choo),southsyde b.o.i.z.,1
walls (from "shes the one"),tom petty and the heartbreakers,1
livin la vida loca,ricky martin,1
no scrubs,tlc,1
kiss me,sixpence none the richer,1
whats it gonna be?!,busta rhymes featuring janet,1
who dat,jt money featuring sole,1
please remember me,tim mcgraw,1
give it to you,jordan knight,1
anywhere,112 featuring lilz,1
if you (lovin me),silk,1
the hardest thing,98 degrees,1
i want it that way,backstreet boys,1
cest la vie,b*witched,1
we like to party!,vengaboys,1
stay the same,joey mcintyre,1
wish you were here,mark wills,1
808,blaque,1
almost doesnt count,brandy,1
you wont ever be lonely,andy griggs,1
fortunate,maxwell,1
when i close my eyes,shanice,1
praise you,fatboy slim,1
sitting home,total,1
gone crazy,alan jackson,1
drive me wild,sawyer brown,1
ill think of a reason later,lee ann womack,1
my first night with you,mya,1
it aint my fault 1 & 2,silkk the shocker featuring mystikal,1
ordinary life,chad brock,1
two teardrops,steve wariner,1
hands of a working man,ty herndon,1
anyone else,collin raye,1
man! i feel like a woman!,shania twain,1
write this down,george strait,1
whats so different,ginuwine,1
anything but down,sheryl crow,1
my favorite girl,dave hollister,1
down so long,jewel,1
life,k-ci & jojo,1
special,garbage,1
hate me now,nas featuring puff daddy,1
blue monday,orgy,1
hillbilly shoes,montgomery gentry,1
girlfriend/boyfriend,blackstreet with janet,1
georgy porgy,eric benet featuring faith evans,1
i drive myself crazy,n sync,1
where my girls at?,702,1
everytime i cry,terri clark,1
get involved,raphael saadiq & q-tip,1
whatd you come here for?,trina & tamara,1
one,creed,1
why dont you get a job?,the offspring,1
my own worst enemy,lit,1
everybodys free (to wear sunscreen),baz luhrmann,1
nann,trick daddy featuring trina,1
the animal song,savage garden,1
whatever you say,martina mcbride,1
jigga what...,jay-z featuring big jaz,1
you got me,the roots featuring erykah badu,1
holla holla,ja rule,1
its not right but its okay,whitney houston,1
im not ready,keith sweat,1
im leaving,aaron tippin,1
nothing really matters,madonna,1
ruff ryders anthem,dmx,1
cant get enough,patty loveless,1
little good-byes,shedaisy,1
harmless,mulberry lane,1
players holiday,t.w.d.y. featuring too short & mac mall,1
power windows,billy falcon,1
kiss them for me,siouxsie & the banshees,1
face the music,rtz,1
the real love,bob seger & the silver bullet band,1
gett off,prince and the n.p.g.,1
when love cries,donna summer,1
im not your puppet,hi-c,1
after the summers gone,pc quest,1
walk through fire,bad company,1
this beat is hot,b.g. the prince of rap,1
tonite,dj quik,1
wishing on the same star,keedy,1
good for me,amy grant,1
vibeology,paula abdul,1
remember the time,michael jackson,1
breakin my heart (pretty brown eyes),mint condition,1
paper doll,p.m. dawn,1
a deeper love/pride in the name of love,clivilles & cole,1
until your love comes back around,rtz,1
the rush,luther vandross,1
oochie coochie,m.c. brains,1
missing you now,michael bolton,1
blinded by love,rhythm syndicate,1
beauty and the beast,celine dion and peabo bryson,1
theres no other way,blur,1
hold on (tighter to love),clubland,1
she aint pretty,the northern pikes,1
cold shower,erin cruise,1
butt naked,charm,1
stars,simply red,1
what goes around comes around,giggles,1
ill take you there,bebe & cece winans featuring mavis staples,1
everlasting love,tony terry,1
moonlight,xxxtentacion,1
say amen (saturday night),panic! at the disco,1
lost in japan,shawn mendes x zedd,1
nbayoungboat,lil yachty featuring nba youngboy,1
the remedy for a broken heart (why am i so in love),xxxtentacion,1
no roots,alice merton,1
hey donna,rhythm syndicate,1
my heart belongs to you,russ irwin,1
straight to your heart,bad english,1
the devil came up to michigan,k.m.c. kru,1
try a little tenderness,the commitments,1
do you feel like i feel?,belinda carlisle,1
fall at your feet,crowded house,1
stand by my woman,lenny kravitz,1
supermans song,crash test dummies,1
for your mind,robbie nevil,1
true companion,marc cohn,1
monsters and angels,voice of the beehive,1
ballad of youth,richie sambora,1
youre the story of my life,desmond child,1
double good everything,smokey robinson,1
just a kiss,lady antebellum,1
give me everything,pitbull featuring ne-yo,1
where them girls at,david guetta featuring flo rida & nicki minaj,1
judas,lady gaga,1
honey bee,blake shelton,1
motivation,kelly rowland featuring lil wayne,1
fast lane,bad meets evil,1
dirt road anthem,jason aldean,1
old alabama,brad paisley featuring alabama,1
country girl (shake it for me),luke bryan,1
go your own way,glee cast,1
mean,taylor swift,1
super bass,nicki minaj,1
racks,yc featuring future,1
my last,big sean featuring chris brown,1
she aint you,chris brown,1
tonight tonight,hot chelle rae,1
better with the lights off,new boyz featuring chris brown,1
best love song,t-pain featuring chris brown,1
run the world (girls),beyonce,1
songbird,glee cast,1
if heaven wasnt so far away,justin moore,1
not ready to die,avenged sevenfold,1
homeboy,eric church,1
im into you,jennifer lopez featuring lil wayne,1
john,lil wayne featuring rick ross,1
country song,seether,1
dont stop,glee cast,1
never going back again,glee cast,1
danza kuduro,don omar & lucenzo,1
never gonna leave this bed,maroon 5,1
hustle hard,ace hood,1
i feel pretty / unpretty,glee cast,1
pumped up kicks,foster the people,1
am i the only one,dierks bentley,1
dreams,glee cast featuring kristin chenoweth,1
somewhere else,toby keith,1
barefoot blue jean night,jake owen,1
closer to the edge,thirty seconds to mars,1
determinate,bridgit mendler,1
turning tables,adele,1
no sleep,wiz khalifa,1
beggin on your knees,victorious cast featuring victoria justice,1
breakthrough,bridgit mendler,1
family man,craig campbell,1
papi,jennifer lopez,1
id do anything for love (but i wont do that),meat loaf,1
all that she wants,ace of base,1
shoop,salt-n-pepa,1
gangsta lean,drs,1
just kickin it,xscape,1
please forgive me,bryan adams,1
breathe again,toni braxton,1
can we talk,tevin campbell,1
whoomp! (there it is),tag team,1
said i loved you...but i lied,michael bolton,1
hey mr. d.j.,zhane,1
keep ya head up,2pac,1
what is love,haddaway,1
dreamlover,mariah carey,1
all for love,bryan adams/rod stewart/sting,1
anniversary,tony toni tone,1
come baby come,k7,1
sex me (parts i & ii),r. kelly,1
the river of dreams,billy joel,1
linger,the cranberries,1
another sad love song,toni braxton,1
time and chance,color me badd,1
both sides of the story,phil collins,1
never keeping secrets,babyface,1
wild world,mr. big,1
sweat (a la la la la long),inner circle,1
no rain,blind melon,1
because the night,10,1
if,janet jackson,1
mr. vain,culture beat,1
never shouldve let you go (from "sister act 2"),hi-five,1
all about soul,billy joel,1
(i know i got) skillz,shaquille oneal,1
two steps behind (from "last action hero"),def leppard,1
cryin,aerosmith,1
i can see clearly now (from "cool runnings"),jimmy cliff,1
right here (human nature)/downtown,swv,1
reason to believe,rod stewart,1
everybody hurts,r.e.m.,1
i get around,2pac,1
real muthaphuckkin gs,eazy-e,1
slow and easy,zapp & roger,1
come inside,intro,1
hey jealousy,gin blossoms,1
runaway train,soul asylum,1
jessie,joshua kadison,1
getto jam,domino,1
freakit,das efx,1
u.n.i.t.y.,queen latifah,1
soul to squeeze (from "coneheads"),red hot chili peppers,1
award tour,a tribe called quest,1
as long as i can dream,expose,1
higher ground,ub40,1
hopelessly,rick astley,1
better than you,lisa keith,1
send me a lover,taylor dayne,1
human wheels,john mellencamp,1
something in your eyes,bell biv devoe,1
let me ride,dr. dre,1
found out about you,gin blossoms,1
indo smoke (from "poetic justice"),mista grimm,1
into your arms,the lemonheads,1
ill be loving you,collage,1
method man,wu-tang clan,1
fields of gray,bruce hornsby,1
boom! shake the room,jazzy jeff & the fresh prince,1
93 til infinity,souls of mischief,1
the power of love,celine dion,1
paying the price of love,bee gees,1
rain,madonna,1
runaway love,en vogue featuring fmob,1
looking for mr. do right,jade,1
nothing bout me,sting,1
cantaloop (flip fantasia),us3,1
god blessed texas,little texas,1
foreplay,raab,1
im real,kris kross,1
yolanda,reality,1
love for love,robin s.,1
check yo self,ice cube featuring das efx,1
whats it to you,clay walker,1
easy come  easy go,george strait,1
same ol shit,mc ren,1
push the feeling on,nightcrawlers,1
the song remembers when,trisha yearwood,1
cannonball,the breeders,1
im looking for the one (to be with me),jazzy jeff & the fresh prince,1
commitment of the heart,clive griffin,1
oh carolina,shaggy,1
stay real,erick sermon,1
alright,kris kross featuring supercat,1
jimmy olsens blues,spin doctors,1
are you that somebody?,aaliyah,1
1999,prince,1
wrong again,martina mcbride,1
husbands and wives,brooks & dunn,1
hooch,everything,1
celebrity skin,hole,1
fire escape,fastball,1
its the things you do,five,1
bailamos,enrique iglesias,1
unpretty,tlc,1
summer girls,lfo,1
genie in a bottle,christina aguilera,1
lost in you,garth brooks as chris gaines,1
all star,smash mouth,1
bills  bills  bills,destinys child,1
last kiss,pearl jam,1
if you had my love,jennifer lopez,1
shes so high,tal bachman,1
scar tissue,red hot chili peppers,1
mambo no. 5 (a little bit of...),lou bega,1
never gonna let you go,faith evans,1
shes all i ever had,ricky martin,1
i do (cherish you),98 degrees,1
its all about you (not about me),tracie spencer,1
tell me its real,k-ci & jojo,1
so anxious,ginuwine,1
jamboree,naughty by nature featuring zhane,1
out of my head,fastball,1
spend my life with you,eric benet featuring tamia,1
jigga my n****,jay-z,1
what ya want,eve & nokio,1
heartbreaker,mariah carey featuring jay-z,1
steal my sunshine,len,1
back that thang up,juvenile featuring mannie fresh & lil wayne,1
better days (and the bottom drops out),citizen king,1
single white female,chely wright,1
lesson in leavin,jo dee messina,1
you had me from hello,kenny chesney,1
vivrant thing,q-tip,1
happily ever after,case,1
something like that,tim mcgraw,1
hey leonardo (she likes me for me),blessid union of souls,1
i could not ask for more,edwin mccain,1
all that i can say,mary j. blige,1
little man,alan jackson,1
the secret of life,faith hill,1
ready to run,dixie chicks,1
youll be in my heart,phil collins,1
god must have spent a little more time on you,alabama featuring n sync,1
i love you came too late,joey mcintyre,1
music of my heart,n sync & gloria estefan,1
girls best friend,jay-z,1
if i could turn back the hands of time,r. kelly,1
whats my age again?,blink-182,1
get gone,ideal,1
meeting in my bedroom,silk,1
all n my grill,missy "misdemeanor" elliott featuring big boi & nicole,1
youve got a way,shania twain,1
beautiful stranger,madonna,1
ill still love you more,trisha yearwood,1
american woman,lenny kravitz,1
wanna be a baller,lil troy featuring yungsta,1
what do you say to that,george strait,1
a night to remember,joe diffie,1
we cant be friends,deborah cox with r.l.,1
everything is everything,lauryn hill,1
(now you see me) now you dont,lee ann womack,1
shes in love,mark wills,1
the cup of life (the official song of the world cup  france 98),ricky martin,1
im already taken,steve wariner,1
southern gul,erykah badu featuring rahzel,1
ill be your everything,youngstown,1
lonely and gone,montgomery gentry,1
i will go with you (con te partiro),donna summer,1
nookie,limp bizkit,1
bliss,tori amos,1
wild wild west,will smith featuring dru hill & kool mo dee,1
chantes got a man,chante moore,1
never been kissed,sherrie austin,1
did you ever think,r. kelly,1
who needs pictures,brad paisley,1
watch out now,the beatnuts featuring yellaklaw,1
everyone falls in love,tanto metro & devonte,1
boom  boom  boom  boom!!,vengaboys,1
if you asked me to,celine dion,1
tennessee,arrested development,1
damn i wish i was your lover,sophie b. hawkins,1
jump,kris kross,1
hold on my heart,genesis,1
they want efx,das efx,1
good stuff,the b-52s,1
i will remember you,amy grant,1
make love like a man,def leppard,1
live and learn,joe public,1
do it to me,lionel richie,1
save the best for last,vanessa williams,1
tears in heaven,eric clapton,1
sometimes i rhyme slow,nice & smooth,1
