Title,ArtistName,Rank,Weeks,isNew
no mediocre,t.i. featuring iggy azalea,49,6,0
me and my broken heart,rixton,50,18,0
we dem boyz,wiz khalifa,51,15,0
somethin' bad,miranda lambert duet with carrie underwood,52,10,0
leave the night on,sam hunt,53,5,0
wasted,tiesto featuring matthew koma,54,8,0
play it again,luke bryan,55,20,0
meanwhile back at mama's,tim mcgraw featuring faith hill,56,9,0
beachin',jake owen,57,18,0
she looks so perfect,5 seconds of summer,58,17,0
or nah,ty dolla $ign featuring wiz khalifa & dj mustard,59,19,0
main chick,kid ink featuring chris brown,60,11,0
girls chase boys,ingrid michaelson,61,16,0
we are tonight,billy currington,62,14,0
0 to 100 / the catch up,drake,63,1,1
river bank,brad paisley,64,12,0
who i am with you,chris young,65,14,0
cool kids,echosmith,66,3,0
where it's at (yep  yep),dustin lynch,67,12,0
sing,ed sheeran,68,16,0
love never felt so good,michael jackson & justin timberlake,69,13,0
v. 3005,childish gambino,70,8,0
cut her off,kcamp featuring 2 chainz,71,16,0
roller coaster,luke bryan,72,2,0
i'm ready,ajr,73,8,0
lifestyle,rich gang featuring young thug & rich homie quan,74,2,0
riptide,vance joy,75,5,0
good kisser,usher,76,12,0
ready set roll,chase rice,77,9,0
hope you get lonely tonight,cole swindell,78,6,0
work,iggy azalea,79,13,0
trumpets,jason derulo,80,9,0
amnesia,5 seconds of summer,81,4,0
who do you love?,yg featuring drake,82,20,0
hideaway,kiesza,83,2,0
don't,ed sheeran,84,7,0
sunshine & whiskey,frankie ballard,85,3,0
my eyes,blake shelton featuring gwen sebastian,86,13,0
new flame,chris brown featuring usher & rick ross,87,2,0
birthday,katy perry,88,16,0
bo$$,fifth harmony,89,3,0
tennis court,lorde,90,18,0
word crimes,"weird al" yankovic,91,2,0
happy little pill,troye sivan,92,1,1
fight night,migos,93,3,0
song about a girl,eric paslay,94,8,0
stolen dance,milky chance,95,1,1
small town throwdown,brantley gilbert featuring justin moore & thomas rhett,96,7,0
foreign,trey songz,97,4,0
dare (la la la),shakira,98,10,0
dust,eli young band,99,2,0
whiskey in my water,tyler farr,100,18,0
the monster,eminem featuring rihanna,1,6,0
timber,pitbull featuring ke$ha,2,9,0
counting stars,onerepublic,3,25,0
royals,lorde,4,23,0
wrecking ball,miley cyrus,5,16,0
wake me up!,avicii,6,24,0
demons,imagine dragons,7,33,0
say something,a great big world & christina aguilera,8,5,0
let her go,passenger,9,19,0
hold on  we're going home,drake featuring majid jordan,10,18,0
story of my life,one direction,11,6,0
roar,katy perry,12,18,0
little drummer boy,pentatonix,13,1,1
unconditionally,katy perry,14,7,0
sweater weather,the neighbourhood,15,26,0
burn,ellie goulding,16,14,0
white walls,macklemore & ryan lewis featuring schoolboy q & hollis,17,12,0
do what u want,lady gaga featuring r. kelly,18,7,0
applause,lady gaga,19,17,0
stay the night,zedd featuring hayley williams,20,12,0
23,mike will made-it featuring miley cyrus  wiz khalifa & juicy j,21,12,0
holy grail,jay z featuring justin timberlake,22,22,0
my hitta,yg featuring jeezy & rich homie quan,23,10,0
blurred lines,robin thicke featuring t.i. + pharrell,24,34,0
radioactive,imagine dragons,25,67,0
all i want for christmas is you,mariah carey,26,5,0
love more,chris brown featuring nicki minaj,27,20,0
stay,florida georgia line,28,8,0
pompeii,bastille,29,17,0
it won't stop,sevyn streeter featuring chris brown,30,10,0
brave,sara bareilles,31,26,0
team,lorde,32,11,0
marry me,jason derulo,33,10,0
safe and sound,capital cities,34,32,0
sail,awolnation,35,66,0
dark horse,katy perry featuring juicy j,36,12,0
all me,drake featuring 2 chainz & big sean,37,11,0
slow down,selena gomez,38,18,0
rap god,eminem,39,8,0
drink a beer,luke bryan,40,5,0
drunk last night,eli young band,41,14,0
we were us,keith urban and miranda lambert,42,13,0
carolina,parmalee,43,12,0
summertime sadness,lana del rey & cedric gervais,44,22,0
gas pedal,sage the gemini featuring iamsu!,45,20,0
whatever she's got,david nail,46,10,0
tko,justin timberlake,47,12,0
show me,kid ink featuring chris brown,48,5,0
sunny and 75,joe nichols,49,15,0
that's my kind of night,luke bryan,50,17,0
animals,martin garrix,51,12,0
wasting all these tears,cassadee pope,52,14,0
all that matters,justin bieber,53,2,0
chillin' it,cole swindell,54,8,0
sweet annie,zac brown band,55,8,0
all of me,john legend,56,9,0
let it go,idina menzel,57,2,0
let it go,demi lovato,58,2,0
change me,justin bieber,59,1,1
bound 2,kanye west,60,3,0
i luv this sh*t,august alsina featuring trinidad james,61,14,0
friday night,eric paslay,62,8,0
mine would be you,blake shelton,63,19,0
best day of my life,american authors,64,4,0
don't let me be lonely,the band perry,65,8,0
radio,darius rucker,66,8,0
replay,zendaya,67,16,0
headband,b.o.b featuring 2 chainz,68,26,0
beware,big sean featuring lil wayne & jhene aiko,69,20,0
when she says baby,jason aldean,70,2,0
love me again,john newman,71,3,0
the language,drake,72,7,0
berzerk,eminem,73,15,0
up all night,jon pardi,74,4,0
work b**ch!,britney spears,75,12,0
compass,lady antebellum,76,5,0
honest,future,77,13,0
hey brother,avicii,78,1,1
perfume,britney spears,79,2,0
who you love,john mayer featuring katy perry,80,1,1
everybody's got somebody but me,hunter hayes featuring jason mraz,81,5,0
southern girl,tim mcgraw,82,20,0
bounce it,juicy j featuring wale & trey songz,83,15,0
what now,rihanna,84,7,0
survival,eminem,85,9,0
i. crawl,childish gambino,86,1,1
up down (do this all day),t-pain featuring b.o.b,87,3,0
the fox,ylvis,88,14,0
helluva life,frankie ballard,89,1,1
right there,ariana grande featuring big sean,90,7,0
alone together,fall out boy,91,2,0
underneath the tree,kelly clarkson,92,1,1
the outsiders,eric church,93,7,0
pound cake / paris morton music 2,drake featuring jay-z,94,9,0
old school love,lupe fiasco featuring ed sheeran,95,1,1
all the way home,tamar braxton,96,1,1
days of gold,jake owen,97,9,0
gorilla,bruno mars,98,15,0
do i wanna know?,arctic monkeys,99,1,1
waiting for superman,daughtry,100,5,0
black and yellow,wiz khalifa,1,18,0
grenade,bruno mars,2,19,0
firework,katy perry,3,16,0
f**kin' perfect,p!nk,4,6,0
i need a doctor,dr. dre featuring eminem & skylar grey,5,1,1
tonight (i'm lovin' you),enrique iglesias featuring ludacris & dj frank e,6,11,0
rocketeer,far*east movement featuring ryan tedder,7,10,0
what's my name?,rihanna featuring drake,8,16,0
hey baby (drop it to the floor),pitbull featuring t-pain,9,19,0
hold it against me,britney spears,10,4,0
look at me now,chris brown featuring lil wayne & busta rhymes,11,1,1
we r who we r,ke$ha,12,15,0
raise your glass,p!nk,13,18,0
coming home,diddy - dirty money featuring skylar grey,14,11,0
just the way you are,bruno mars,15,29,0
f**k you! (forget you),cee lo green,16,24,0
yeah 3x,chris brown,17,15,0
6 foot 7 foot,lil wayne featuring cory gunz,18,8,0
the time (dirty bit),the black eyed peas,19,13,0
back to december,taylor swift,20,15,0
no hands,waka flocka flame featuring roscoe dash & wale,21,22,0
moment 4 life,nicki minaj featuring drake,22,8,0
what the hell,avril lavigne,23,4,0
higher,taio cruz featuring travie mccoy,24,8,0
jar of hearts,christina perri,25,19,0
more,usher,26,9,0
only girl (in the world),rihanna,27,22,0
stereo love,edward maya & vika jigulina,28,18,0
down on me,jeremih featuring 50 cent,29,13,0
dynamite,taio cruz,30,36,0
s&m,rihanna featuring britney spears,31,4,0
pretty girl rock,keri hilson,32,11,0
dj got us fallin' in love,usher featuring pitbull,33,30,0
marry me,train,34,12,0
just a dream,nelly,35,25,0
don't you wanna stay,jason aldean with kelly clarkson,36,14,0
somewhere with you,kenny chesney,37,14,0
rhythm of love,plain white t's,38,21,0
bottoms up,trey songz featuring nicki minaj,39,26,0
who dat girl,flo rida featuring akon,40,10,0
teenage dream,katy perry,41,29,0
waiting for the end,linkin park,42,18,0
like a g6,far*east movement featuring cataracs & dev,43,26,0
secrets,onerepublic,44,33,0
are you gonna kiss me or not,thompson square,45,8,0
who are you when i'm not looking,blake shelton,46,14,0
animal,neon trees,47,36,0
please don't go,mike posner,48,20,0
never say never,justin bieber featuring jaden smith,49,8,0
fall for your type,jamie foxx featuring drake,50,9,0
the show goes on,lupe fiasco,51,6,0
let me down easy,billy currington,52,11,0
felt good on my lips,tim mcgraw,53,14,0
aston martin music,rick ross featuring drake & chrisette michele,54,19,0
colder weather,zac brown band,55,3,0
for the first time,the script,56,6,0
voices,chris young,57,14,0
all of the lights,kanye west,58,6,0
someone else calling you baby,luke bryan,59,15,0
wildflower,the janedear girls,60,4,0
buzzin',mann,61,4,0
bass down low,dev featuring the cataracs,62,8,0
put you in a song,keith urban,63,19,0
rolling in the deep,adele,64,5,0
this is country music,brad paisley,65,7,0
blow,ke$ha,66,3,0
you be killin em,fabolous,67,6,0
maybe,sick puppies,68,11,0
who's that chick?,david guetta featuring rihanna,69,6,0
no bs,chris brown,70,9,0
what do you want,jerrod niemann,71,7,0
need you now,glee cast,72,1,1
hello world,lady antebellum,73,13,0
a little bit stronger,sara evans,74,6,0
thriller / heads will roll,glee cast,75,1,1
kush,dr. dre featuring snoop dogg & akon,76,12,0
this,darius rucker,77,6,0
from a table away,sunny sweeney,78,5,0
bills  bills  bills,glee cast,79,1,1
i just had sex,the lonely island featuring akon,80,7,0
when you're young,3 doors down,81,1,1
the creep,the lonely island featuring nicki minaj,82,1,1
bullets in the gun,toby keith,83,14,0
lay it down,lloyd,84,16,0
make a movie,twista featuring chris brown,85,13,0
h*a*m,kanye west jay z,86,4,0
whip my hair,willow,87,16,0
price tag,jessie j featuring b.o.b,88,1,1
the ballad of mona lisa,panic! at the disco,89,1,1
love faces,trey songz,90,2,0
little miss,sugarland,91,4,0
do the john wall,troop 41,92,7,0
i won't let go,rascal flatts,93,2,0
make it rain,travis porter,94,5,0
right thru me,nicki minaj,95,19,0
memories,david guetta featuring kid cudi,96,18,0
fire flame,birdman featuring lil wayne,97,10,0
boyfriend,new hollow,98,2,0
the cave,mumford & sons,99,1,1
lo mejor de mi vida eres tu,ricky martin featuring natalia jimenez,100,2,0
we found love,rihanna featuring calvin harris,1,7,0
sexy and i know it,lmfao,2,10,0
someone like you,adele,3,18,0
moves like jagger,maroon 5 featuring christina aguilera,4,20,0
stereo hearts,gym class heroes featuring adam levine,5,21,0
without you,david guetta featuring usher,6,10,0
pumped up kicks,foster the people,7,28,0
good feeling,flo rida,8,6,0
you make me feel...,cobra starship featuring sabi,9,17,0
party rock anthem,lmfao featuring lauren bennett & goonrock,10,33,0
5 o'clock,t-pain featuring wiz khalifa & lily allen,11,6,0
it will rain,bruno mars,12,6,0
in the dark,dev,13,14,0
headlines,drake,14,13,0
mr. know it all,kelly clarkson,15,9,0
ni**as in paris,jay z kanye west,16,13,0
it girl,jason derulo,17,13,0
the one that got away,katy perry,18,4,0
super bass,nicki minaj,19,28,0
dance (a$$),big sean featuring nicki minaj,20,5,0
fly,nicki minaj featuring rihanna,21,11,0
give me everything,pitbull featuring ne-yo  afrojack & nayer,22,32,0
you and i,lady gaga,23,14,0
she will,lil wayne featuring drake,24,12,0
work out,j. cole,25,10,0
god gave me you,blake shelton,26,17,0
just a kiss,lady antebellum,27,27,0
rolling in the deep,adele,28,44,0
mr. saxobeat,alexandra stan,29,17,0
crazy girl,eli young band,30,34,0
good life,onerepublic,31,32,0
lighters,bad meets evil featuring bruno mars,32,21,0
paradise,coldplay,33,8,0
i don't want this night to end,luke bryan,34,6,0
make me proud,drake featuring nicki minaj,35,4,0
how to love,lil wayne,36,24,0
not over you,gavin degraw,37,13,0
nothing,the script,38,13,0
last friday night (t.g.i.f.),katy perry,39,24,0
if i die young,the band perry,40,50,0
red solo cup,toby keith,41,2,0
sparks fly,taylor swift,42,15,0
tonight tonight,hot chelle rae,43,30,0
keep me in mind,zac brown band,44,6,0
love you like a love song,selena gomez & the scene,45,20,0
we owned the night,lady antebellum,46,12,0
tattoos on this town,jason aldean,47,7,0
baggage claim,miranda lambert,48,13,0
that way,wale featuring jeremih & rick ross,49,10,0
take a back road,rodney atkins,50,23,0
easy,rascal flatts featuring natasha bedingfield,51,15,0
marvin & chardonnay,big sean featuring kanye west & roscoe dash,52,16,0
country must be country wide,brantley gilbert,53,19,0
party,beyonce featuring andre 3000,54,5,0
criminal,britney spears,55,4,0
when we stand together,nickelback,56,6,0
young  wild & free,snoop dogg & wiz khalifa featuring bruno mars,57,4,0
cheers (drink to that),rihanna,58,15,0
a thousand years,christina perri,59,3,0
lotus flower bomb,wale featuring miguel,60,2,0
drink in my hand,eric church,61,7,0
brighter than the sun,colbie caillat,62,12,0
all your life,the band perry,63,9,0
party on fifth ave.,mac miller,64,1,1
body 2 body,ace hood featuring chris brown,65,8,0
you,chris young,66,3,0
domino,jessie j,67,4,0
let it rain,david nail featuring sarah buxton,68,8,0
otis,jay z kanye west featuring otis redding,69,16,0
marvins room,drake,70,16,0
countdown,beyonce,71,4,0
last friday night,glee cast,72,1,1
i got you,thompson square,73,12,0
one more drinkin' song,jerrod niemann,74,15,0
strange clouds,b.o.b featuring lil wayne,75,6,0
princess of china,coldplay featuring rihanna,76,2,0
here for a good time,george strait,77,19,0
better with the lights off,new boyz featuring chris brown,78,19,0
wet the bed,chris brown featuring ludacris,79,9,0
i like it like that,hot chelle rae featuring new boyz,80,5,0
ambition,wale featuring meek mill & rick ross,81,1,1
shake it out,florence + the machine,82,2,0
i'm gonna love you through it,martina mcbride,83,5,0
mrs. right,mindless behavior featuring diggy,84,10,0
you the boss,rick ross featuring nicki minaj,85,3,0
all i want for christmas is you (superfestive!),justin bieber duet with mariah carey,86,1,1
crawling back to you,daughtry,87,5,0
cost of livin',ronnie dunn,88,7,0
the adventures of rain dance maggie,red hot chili peppers,89,16,0
long hot summer,keith urban,90,17,0
promise,romeo santos featuring usher,91,3,0
blackout,breathe carolina,92,1,1
over you,miranda lambert,93,1,1
i got nothin',darius rucker,94,7,0
heartbeat,the fray,95,3,0
sail,awolnation,96,12,0
reality,kenny chesney,97,1,1
the trouble with girls,scotty mccreery,98,2,0
drummer boy,justin bieber featuring busta rhymes,99,1,1
first of the year (equinox),skrillex,100,1,1
timber,pitbull featuring ke$ha,1,15,0
dark horse,katy perry featuring juicy j,2,18,0
counting stars,onerepublic,3,31,0
say something,a great big world & christina aguilera,4,11,0
the monster,eminem featuring rihanna,5,12,0
let her go,passenger,6,25,0
royals,lorde,7,29,0
team,lorde,8,17,0
story of my life,one direction,9,12,0
pompeii,bastille,10,23,0
wake me up!,avicii,11,30,0
drunk in love,beyonce featuring jay z,12,5,0
demons,imagine dragons,13,39,0
burn,ellie goulding,14,20,0
talk dirty,jason derulo featuring 2 chainz,15,5,0
roar,katy perry,16,24,0
the man,aloe blacc,17,4,0
wrecking ball,miley cyrus,18,22,0
do what u want,lady gaga featuring r. kelly,19,13,0
hold on  we're going home,drake featuring majid jordan,20,24,0
sweater weather,the neighbourhood,21,32,0
stay the night,zedd featuring hayley williams,22,18,0
white walls,macklemore & ryan lewis featuring schoolboy q & hollis,23,18,0
show me,kid ink featuring chris brown,24,11,0
happy,pharrell williams,25,3,0
let it go,idina menzel,26,8,0
my hitta,yg featuring jeezy & rich homie quan,27,16,0
can't remember to forget you,shakira featuring rihanna,28,1,1
23,mike will made-it featuring miley cyrus  wiz khalifa & juicy j,29,18,0
adore you,miley cyrus,30,6,0
brave,sara bareilles,31,32,0
best day of my life,american authors,32,10,0
blurred lines,robin thicke featuring t.i. + pharrell,33,40,0
drink a beer,luke bryan,34,11,0
love me again,john newman,35,9,0
safe and sound,capital cities,36,38,0
hey brother,avicii,37,7,0
chillin' it,cole swindell,38,14,0
whatever she's got,david nail,39,16,0
stay,florida georgia line,40,14,0
radioactive,imagine dragons,41,73,0
turn down for what,dj snake & lil jon,42,4,0
unconditionally,katy perry,43,13,0
all me,drake featuring 2 chainz & big sean,44,17,0
xo,beyonce,45,5,0
love more,chris brown featuring nicki minaj,46,26,0
sail,awolnation,47,72,0
applause,lady gaga,48,23,0
all of me,john legend,49,15,0
it won't stop,sevyn streeter featuring chris brown,50,16,0
rap god,eminem,51,14,0
when she says baby,jason aldean,52,8,0
animals,martin garrix,53,18,0
sweet annie,zac brown band,54,14,0
give me back my hometown,eric church,55,2,0
up all night,jon pardi,56,10,0
let it go,demi lovato,57,8,0
wasting all these tears,cassadee pope,58,20,0
friday night,eric paslay,59,14,0
don't let me be lonely,the band perry,60,14,0
do you want to build a snowman?,kristen bell  agatha lee monn & katie lopez,61,4,0
compass,lady antebellum,62,11,0
drunk last night,eli young band,63,20,0
for the first time in forever,kristen bell & idina menzel,64,4,0
paranoid,ty dolla $ign featuring b.o.b,65,5,0
up down (do this all day),t-pain featuring b.o.b,66,9,0
bottoms up,brantley gilbert,67,5,0
young girls,bruno mars,68,3,0
the language,drake,69,13,0
neon lights,demi lovato,70,4,0
radio,darius rucker,71,14,0
